flight_id,year,month,day,date,dep_hour,dep_minute,carrier,airline_name,airline_type,flight_number,origin,dest,distance_mi,flight_type,cancelled,diverted,dep_delay_min,arr_delay_min,is_delayed,delay_cause,flight_time_min,taxi_out_min,taxi_in_min,gate_turnaround_min,wheels_off,wheels_on
4182,2022,9,20,2022-09-20,17,0,UA,United Airlines,Legacy,UA5992,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,192.0,17.0,3.0,31.0,1037.0,1229.0
4183,2022,9,15,2022-09-15,14,0,UA,United Airlines,Legacy,UA7333,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,201.0,13.0,10.0,22.0,853.0,1054.0
4184,2022,9,25,2022-09-25,18,30,UA,United Airlines,Legacy,UA4244,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,193.0,24.0,7.0,34.0,1134.0,1327.0
4185,2022,9,25,2022-09-25,10,30,UA,United Airlines,Legacy,UA8151,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,190.0,21.0,11.0,62.0,651.0,841.0
4186,2022,9,21,2022-09-21,19,30,DL,Delta Air Lines,Legacy,DL7256,IAH,LAX,1379,Domestic,0,0,93.0,103.0,1,weather,203.0,34.0,9.0,58.0,1297.0,1500.0
4187,2022,9,25,2022-09-25,15,30,UA,United Airlines,Legacy,UA9514,IAH,LAX,1379,Domestic,0,0,43.0,60.0,1,nas,187.0,19.0,7.0,57.0,992.0,1179.0
4188,2022,9,20,2022-09-20,17,0,UA,United Airlines,Legacy,UA6717,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,187.0,31.0,3.0,38.0,1051.0,1238.0
4189,2022,9,22,2022-09-22,16,0,DL,Delta Air Lines,Legacy,DL9541,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,201.0,14.0,11.0,26.0,974.0,1175.0
4190,2022,9,24,2022-09-24,20,15,UA,United Airlines,Legacy,UA2752,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,205.0,16.0,5.0,33.0,1231.0,1436.0
4191,2022,9,3,2022-09-03,12,45,WN,Southwest Airlines,LCC,WN4695,IAH,LAX,1379,Domestic,0,0,100.0,105.0,1,weather,193.0,19.0,10.0,41.0,884.0,1077.0
4192,2022,9,27,2022-09-27,9,15,B6,JetBlue Airways,LCC,B64979,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,201.0,7.0,3.0,64.0,562.0,763.0
4193,2022,9,19,2022-09-19,21,0,UA,United Airlines,Legacy,UA6786,IAH,LAX,1379,Domestic,0,0,116.0,121.0,1,carrier,197.0,20.0,13.0,49.0,1396.0,1593.0
4194,2022,9,23,2022-09-23,12,15,UA,United Airlines,Legacy,UA2871,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,188.0,23.0,4.0,26.0,758.0,946.0
4195,2022,9,24,2022-09-24,6,30,UA,United Airlines,Legacy,UA7081,IAH,LAX,1379,Domestic,0,0,23.0,39.0,1,carrier,185.0,14.0,4.0,45.0,427.0,612.0
4196,2022,9,20,2022-09-20,8,30,WN,Southwest Airlines,LCC,WN2184,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,195.0,12.0,8.0,65.0,522.0,717.0
4197,2022,9,4,2022-09-04,21,0,UA,United Airlines,Legacy,UA5584,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,189.0,38.0,4.0,64.0,1298.0,1487.0
4198,2022,9,17,2022-09-17,20,15,UA,United Airlines,Legacy,UA1208,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,190.0,35.0,4.0,47.0,1250.0,1440.0
4199,2022,9,24,2022-09-24,7,45,UA,United Airlines,Legacy,UA3551,IAH,LAX,1379,Domestic,0,0,48.0,63.0,1,late_aircraft,191.0,13.0,6.0,67.0,526.0,717.0
4200,2022,9,6,2022-09-06,7,45,UA,United Airlines,Legacy,UA9791,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,195.0,16.0,8.0,32.0,481.0,676.0
4201,2022,9,25,2022-09-25,6,30,UA,United Airlines,Legacy,UA1920,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,187.0,10.0,11.0,51.0,400.0,587.0
4202,2022,9,19,2022-09-19,20,30,UA,United Airlines,Legacy,UA9762,IAH,LAX,1379,Domestic,1,0,,,0,,,,,,,
4203,2022,9,18,2022-09-18,7,0,DL,Delta Air Lines,Legacy,DL5023,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,188.0,10.0,4.0,48.0,430.0,618.0
4204,2022,9,1,2022-09-01,19,45,UA,United Airlines,Legacy,UA1426,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,190.0,23.0,3.0,41.0,1208.0,1398.0
4205,2022,9,8,2022-09-08,7,30,UA,United Airlines,Legacy,UA5945,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,194.0,12.0,11.0,50.0,462.0,656.0
4206,2022,9,28,2022-09-28,15,15,UA,United Airlines,Legacy,UA2757,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,197.0,19.0,11.0,52.0,934.0,1131.0
4207,2022,9,20,2022-09-20,14,30,UA,United Airlines,Legacy,UA5598,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,198.0,21.0,5.0,26.0,891.0,1089.0
4208,2022,9,2,2022-09-02,16,15,DL,Delta Air Lines,Legacy,DL5508,IAH,LAX,1379,Domestic,0,0,15.0,18.0,1,nas,190.0,32.0,9.0,58.0,1022.0,1212.0
4209,2022,9,23,2022-09-23,7,0,UA,United Airlines,Legacy,UA3132,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,195.0,13.0,4.0,31.0,433.0,628.0
4210,2022,9,13,2022-09-13,15,45,UA,United Airlines,Legacy,UA5738,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,197.0,23.0,8.0,48.0,968.0,1165.0
4211,2022,9,27,2022-09-27,9,30,UA,United Airlines,Legacy,UA2556,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,186.0,19.0,4.0,60.0,589.0,775.0
4212,2022,9,25,2022-09-25,14,0,WN,Southwest Airlines,LCC,WN3213,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,199.0,10.0,10.0,55.0,850.0,1049.0
4213,2022,9,29,2022-09-29,17,15,UA,United Airlines,Legacy,UA5646,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,191.0,25.0,10.0,17.0,1060.0,1251.0
4214,2022,9,14,2022-09-14,11,45,UA,United Airlines,Legacy,UA5214,IAH,LAX,1379,Domestic,0,0,15.0,24.0,1,carrier,189.0,12.0,8.0,49.0,732.0,921.0
4215,2022,9,30,2022-09-30,10,0,UA,United Airlines,Legacy,UA2117,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,187.0,11.0,3.0,31.0,611.0,798.0
4216,2022,9,27,2022-09-27,5,15,WN,Southwest Airlines,LCC,WN2324,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,190.0,12.0,7.0,55.0,327.0,517.0
4217,2022,9,20,2022-09-20,14,0,UA,United Airlines,Legacy,UA4500,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,189.0,16.0,3.0,48.0,856.0,1045.0
4218,2022,9,12,2022-09-12,16,15,UA,United Airlines,Legacy,UA461,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,195.0,21.0,6.0,65.0,996.0,1191.0
4219,2022,9,16,2022-09-16,8,30,UA,United Airlines,Legacy,UA9194,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,196.0,10.0,8.0,50.0,520.0,716.0
4220,2022,9,8,2022-09-08,9,15,UA,United Airlines,Legacy,UA2733,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,196.0,16.0,11.0,48.0,571.0,767.0
4221,2022,9,24,2022-09-24,10,15,UA,United Airlines,Legacy,UA3915,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,192.0,11.0,11.0,46.0,626.0,818.0
4222,2022,9,14,2022-09-14,9,15,UA,United Airlines,Legacy,UA4129,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,187.0,15.0,6.0,41.0,570.0,757.0
4223,2022,9,9,2022-09-09,19,15,UA,United Airlines,Legacy,UA8179,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,192.0,38.0,8.0,45.0,1193.0,1385.0
4224,2022,9,22,2022-09-22,16,0,UA,United Airlines,Legacy,UA9256,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,195.0,34.0,11.0,21.0,994.0,1189.0
4225,2022,9,10,2022-09-10,11,0,UA,United Airlines,Legacy,UA4090,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,190.0,16.0,4.0,56.0,676.0,866.0
4226,2022,9,18,2022-09-18,15,45,UA,United Airlines,Legacy,UA5615,IAH,LAX,1379,Domestic,0,0,15.0,28.0,1,carrier,192.0,26.0,11.0,56.0,986.0,1178.0
4227,2022,9,17,2022-09-17,16,30,UA,United Airlines,Legacy,UA1394,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,187.0,30.0,6.0,42.0,1020.0,1207.0
4228,2022,9,2,2022-09-02,14,45,AA,American Airlines,Legacy,AA8427,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,200.0,24.0,3.0,58.0,909.0,1109.0
4229,2022,9,4,2022-09-04,7,0,AA,American Airlines,Legacy,AA8893,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,194.0,11.0,5.0,42.0,431.0,625.0
4230,2022,9,18,2022-09-18,19,0,WN,Southwest Airlines,LCC,WN3925,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,192.0,20.0,8.0,42.0,1160.0,1352.0
4231,2022,9,9,2022-09-09,19,15,UA,United Airlines,Legacy,UA4687,IAH,LAX,1379,Domestic,0,0,15.0,18.0,1,carrier,194.0,22.0,5.0,41.0,1192.0,1386.0
4232,2022,9,3,2022-09-03,10,45,UA,United Airlines,Legacy,UA8638,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,187.0,11.0,4.0,25.0,656.0,843.0
4233,2022,9,30,2022-09-30,16,0,UA,United Airlines,Legacy,UA5862,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,187.0,33.0,4.0,49.0,993.0,1180.0
4234,2022,9,9,2022-09-09,14,45,UA,United Airlines,Legacy,UA5174,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,189.0,21.0,9.0,66.0,906.0,1095.0
4235,2022,9,3,2022-09-03,8,30,UA,United Airlines,Legacy,UA5480,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,199.0,14.0,9.0,35.0,524.0,723.0
4236,2022,9,24,2022-09-24,20,30,UA,United Airlines,Legacy,UA563,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,192.0,26.0,6.0,54.0,1256.0,1448.0
4237,2022,9,3,2022-09-03,14,45,UA,United Airlines,Legacy,UA824,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,194.0,14.0,6.0,29.0,899.0,1093.0
4238,2022,9,24,2022-09-24,18,30,UA,United Airlines,Legacy,UA170,IAH,LAX,1379,Domestic,0,0,15.0,29.0,1,carrier,187.0,22.0,9.0,59.0,1147.0,1334.0
4239,2022,10,3,2022-10-03,13,15,UA,United Airlines,Legacy,UA9135,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,198.0,14.0,9.0,62.0,809.0,1007.0
4240,2022,10,8,2022-10-08,8,15,UA,United Airlines,Legacy,UA6799,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,191.0,12.0,6.0,33.0,507.0,698.0
4241,2022,10,7,2022-10-07,5,45,UA,United Airlines,Legacy,UA306,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,186.0,15.0,5.0,30.0,360.0,546.0
4242,2022,10,14,2022-10-14,7,15,AS,Alaska Airlines,Legacy,AS1904,IAH,LAX,1379,Domestic,0,0,15.0,27.0,1,late_aircraft,187.0,9.0,9.0,42.0,459.0,646.0
4243,2022,10,6,2022-10-06,7,0,UA,United Airlines,Legacy,UA6040,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,194.0,12.0,11.0,50.0,432.0,626.0
4244,2022,10,3,2022-10-03,19,0,UA,United Airlines,Legacy,UA8412,IAH,LAX,1379,Domestic,0,0,28.0,41.0,1,weather,184.0,14.0,12.0,39.0,1182.0,1366.0
4245,2022,10,14,2022-10-14,13,0,UA,United Airlines,Legacy,UA2679,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,198.0,24.0,7.0,45.0,804.0,1002.0
4246,2022,10,13,2022-10-13,8,0,DL,Delta Air Lines,Legacy,DL8749,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,191.0,5.0,9.0,26.0,485.0,676.0
4247,2022,10,14,2022-10-14,21,0,UA,United Airlines,Legacy,UA7029,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,192.0,34.0,12.0,29.0,1294.0,1486.0
4248,2022,10,6,2022-10-06,10,15,DL,Delta Air Lines,Legacy,DL5457,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,194.0,14.0,7.0,49.0,629.0,823.0
4249,2022,10,25,2022-10-25,6,0,UA,United Airlines,Legacy,UA4211,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,197.0,19.0,8.0,46.0,379.0,576.0
4250,2022,10,13,2022-10-13,22,15,F9,Frontier Airlines,ULCC,F93073,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,186.0,30.0,6.0,25.0,1365.0,1551.0
4251,2022,10,23,2022-10-23,8,30,UA,United Airlines,Legacy,UA9637,IAH,LAX,1379,Domestic,0,0,15.0,32.0,1,nas,190.0,13.0,9.0,60.0,538.0,728.0
4252,2022,10,22,2022-10-22,12,30,WN,Southwest Airlines,LCC,WN3427,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,200.0,17.0,9.0,44.0,767.0,967.0
4253,2022,10,6,2022-10-06,10,0,UA,United Airlines,Legacy,UA4887,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,192.0,16.0,7.0,37.0,616.0,808.0
4254,2022,10,27,2022-10-27,10,0,NK,Spirit Airlines,ULCC,NK1883,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,197.0,12.0,3.0,59.0,612.0,809.0
4255,2022,10,18,2022-10-18,15,15,UA,United Airlines,Legacy,UA4653,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,193.0,23.0,6.0,53.0,938.0,1131.0
4256,2022,10,24,2022-10-24,21,15,NK,Spirit Airlines,ULCC,NK1497,IAH,LAX,1379,Domestic,0,0,32.0,49.0,1,nas,198.0,33.0,8.0,41.0,1340.0,1538.0
4257,2022,10,29,2022-10-29,15,15,UA,United Airlines,Legacy,UA327,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,191.0,27.0,8.0,63.0,942.0,1133.0
4258,2022,10,3,2022-10-03,6,0,F9,Frontier Airlines,ULCC,F95783,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,182.0,7.0,14.0,59.0,367.0,549.0
4259,2022,10,26,2022-10-26,18,0,UA,United Airlines,Legacy,UA4539,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,203.0,35.0,3.0,41.0,1115.0,1318.0
4260,2022,10,31,2022-10-31,15,0,WN,Southwest Airlines,LCC,WN9435,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,190.0,18.0,9.0,37.0,918.0,1108.0
4261,2022,10,29,2022-10-29,6,15,UA,United Airlines,Legacy,UA6282,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,203.0,11.0,10.0,62.0,386.0,589.0
4262,2022,10,9,2022-10-09,21,30,UA,United Airlines,Legacy,UA1712,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,193.0,26.0,4.0,50.0,1316.0,1509.0
4263,2022,10,4,2022-10-04,15,30,UA,United Airlines,Legacy,UA3444,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,203.0,23.0,3.0,51.0,953.0,1156.0
4264,2022,10,14,2022-10-14,16,15,UA,United Airlines,Legacy,UA3220,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,194.0,28.0,8.0,37.0,1003.0,1197.0
4265,2022,10,11,2022-10-11,20,0,UA,United Airlines,Legacy,UA5285,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,191.0,29.0,14.0,45.0,1229.0,1420.0
4266,2022,10,18,2022-10-18,16,45,DL,Delta Air Lines,Legacy,DL7102,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,195.0,16.0,7.0,68.0,1021.0,1216.0
4267,2022,10,9,2022-10-09,17,45,UA,United Airlines,Legacy,UA3963,IAH,LAX,1379,Domestic,0,0,15.0,29.0,1,carrier,190.0,25.0,14.0,37.0,1105.0,1295.0
4268,2022,10,31,2022-10-31,18,0,UA,United Airlines,Legacy,UA5098,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,190.0,33.0,9.0,42.0,1113.0,1303.0
4269,2022,10,16,2022-10-16,9,15,UA,United Airlines,Legacy,UA5824,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,195.0,23.0,7.0,25.0,578.0,773.0
4270,2022,10,16,2022-10-16,9,15,UA,United Airlines,Legacy,UA4272,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,204.0,13.0,12.0,58.0,568.0,772.0
4271,2022,10,30,2022-10-30,6,45,UA,United Airlines,Legacy,UA7085,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,189.0,10.0,6.0,29.0,415.0,604.0
4272,2022,10,8,2022-10-08,10,0,UA,United Airlines,Legacy,UA4423,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,193.0,23.0,9.0,47.0,623.0,816.0
4273,2022,10,14,2022-10-14,19,45,UA,United Airlines,Legacy,UA3072,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,195.0,16.0,12.0,37.0,1201.0,1396.0
4274,2022,10,26,2022-10-26,10,30,UA,United Airlines,Legacy,UA4428,IAH,LAX,1379,Domestic,0,0,15.0,26.0,1,late_aircraft,186.0,13.0,3.0,63.0,658.0,844.0
4275,2022,10,26,2022-10-26,10,0,UA,United Airlines,Legacy,UA4149,IAH,LAX,1379,Domestic,0,0,27.0,37.0,1,carrier,190.0,16.0,10.0,46.0,643.0,833.0
4276,2022,10,12,2022-10-12,22,30,UA,United Airlines,Legacy,UA9195,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,193.0,27.0,6.0,34.0,1377.0,1570.0
4277,2022,10,14,2022-10-14,14,30,UA,United Airlines,Legacy,UA8684,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,200.0,12.0,4.0,51.0,882.0,1082.0
4278,2022,10,2,2022-10-02,22,45,UA,United Airlines,Legacy,UA6876,IAH,LAX,1379,Domestic,0,0,59.0,76.0,1,weather,199.0,24.0,3.0,22.0,1448.0,1647.0
4279,2022,10,9,2022-10-09,19,15,AA,American Airlines,Legacy,AA2002,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,190.0,22.0,8.0,48.0,1177.0,1367.0
4280,2022,10,18,2022-10-18,6,15,F9,Frontier Airlines,ULCC,F96256,IAH,LAX,1379,Domestic,0,0,15.0,29.0,1,carrier,187.0,11.0,4.0,33.0,401.0,588.0
4281,2022,10,29,2022-10-29,22,15,UA,United Airlines,Legacy,UA2082,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,197.0,32.0,8.0,60.0,1367.0,1564.0
4282,2022,10,25,2022-10-25,17,30,UA,United Airlines,Legacy,UA5476,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,185.0,24.0,10.0,45.0,1074.0,1259.0
4283,2022,10,25,2022-10-25,11,30,UA,United Airlines,Legacy,UA4047,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,197.0,17.0,7.0,19.0,707.0,904.0
4284,2022,10,5,2022-10-05,20,15,UA,United Airlines,Legacy,UA4884,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,190.0,26.0,8.0,64.0,1241.0,1431.0
4285,2022,10,3,2022-10-03,16,0,UA,United Airlines,Legacy,UA700,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,187.0,21.0,9.0,50.0,981.0,1168.0
4286,2022,10,24,2022-10-24,16,45,UA,United Airlines,Legacy,UA3884,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,190.0,20.0,8.0,26.0,1025.0,1215.0
4287,2022,10,23,2022-10-23,14,45,UA,United Airlines,Legacy,UA3695,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,196.0,24.0,10.0,52.0,909.0,1105.0
4288,2022,10,13,2022-10-13,6,45,AA,American Airlines,Legacy,AA2815,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,190.0,13.0,12.0,50.0,418.0,608.0
4289,2022,10,27,2022-10-27,8,45,AS,Alaska Airlines,Legacy,AS6425,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,186.0,15.0,12.0,36.0,540.0,726.0
4290,2022,10,6,2022-10-06,19,0,UA,United Airlines,Legacy,UA9348,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,198.0,44.0,7.0,61.0,1184.0,1382.0
4291,2022,10,11,2022-10-11,19,0,UA,United Airlines,Legacy,UA9104,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,184.0,29.0,3.0,65.0,1169.0,1353.0
4292,2022,10,1,2022-10-01,12,45,UA,United Airlines,Legacy,UA1975,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,200.0,16.0,10.0,43.0,781.0,981.0
4293,2022,10,23,2022-10-23,21,45,UA,United Airlines,Legacy,UA1931,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,194.0,24.0,6.0,55.0,1329.0,1523.0
4294,2022,10,17,2022-10-17,19,15,B6,JetBlue Airways,LCC,B6212,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,193.0,22.0,6.0,29.0,1177.0,1370.0
4295,2022,10,21,2022-10-21,15,15,UA,United Airlines,Legacy,UA5166,IAH,LAX,1379,Domestic,0,0,175.0,181.0,1,late_aircraft,188.0,22.0,3.0,42.0,1112.0,1300.0
4296,2022,10,23,2022-10-23,22,0,UA,United Airlines,Legacy,UA4600,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,195.0,29.0,4.0,30.0,1349.0,1544.0
4297,2022,10,8,2022-10-08,11,15,UA,United Airlines,Legacy,UA653,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,188.0,19.0,8.0,63.0,694.0,882.0
4298,2022,10,26,2022-10-26,13,0,UA,United Airlines,Legacy,UA7502,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,189.0,19.0,10.0,41.0,799.0,988.0
4299,2022,11,8,2022-11-08,5,30,UA,United Airlines,Legacy,UA7526,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,182.0,12.0,11.0,46.0,342.0,524.0
4300,2022,11,25,2022-11-25,6,15,UA,United Airlines,Legacy,UA8205,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,196.0,10.0,10.0,46.0,385.0,581.0
4301,2022,11,19,2022-11-19,8,15,UA,United Airlines,Legacy,UA8902,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,197.0,21.0,7.0,42.0,516.0,713.0
4302,2022,11,20,2022-11-20,19,45,UA,United Airlines,Legacy,UA2782,IAH,LAX,1379,Domestic,1,0,,,0,,,,,,,
4303,2022,11,19,2022-11-19,18,15,UA,United Airlines,Legacy,UA1690,IAH,LAX,1379,Domestic,0,0,15.0,13.0,1,nas,205.0,11.0,6.0,39.0,1121.0,1326.0
4304,2022,11,13,2022-11-13,7,45,UA,United Airlines,Legacy,UA2927,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,201.0,14.0,6.0,68.0,479.0,680.0
4305,2022,11,21,2022-11-21,6,30,UA,United Airlines,Legacy,UA1542,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,188.0,11.0,3.0,39.0,401.0,589.0
4306,2022,11,17,2022-11-17,13,0,UA,United Airlines,Legacy,UA6291,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,189.0,26.0,8.0,46.0,806.0,995.0
4307,2022,11,10,2022-11-10,5,45,UA,United Airlines,Legacy,UA2514,IAH,LAX,1379,Domestic,1,0,,,0,,,,,,,
4308,2022,11,15,2022-11-15,7,45,UA,United Airlines,Legacy,UA5789,IAH,LAX,1379,Domestic,0,0,15.0,32.0,1,late_aircraft,188.0,18.0,12.0,42.0,498.0,686.0
4309,2022,11,23,2022-11-23,14,45,WN,Southwest Airlines,LCC,WN2208,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,204.0,19.0,9.0,44.0,904.0,1108.0
4310,2022,11,10,2022-11-10,22,15,UA,United Airlines,Legacy,UA6317,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,194.0,31.0,8.0,34.0,1366.0,1560.0
4311,2022,11,15,2022-11-15,13,15,F9,Frontier Airlines,ULCC,F98427,IAH,LAX,1379,Domestic,0,0,17.0,20.0,1,carrier,191.0,22.0,6.0,56.0,834.0,1025.0
4312,2022,11,20,2022-11-20,6,45,UA,United Airlines,Legacy,UA4260,IAH,LAX,1379,Domestic,0,0,15.0,23.0,1,weather,196.0,17.0,6.0,28.0,437.0,633.0
4313,2022,11,25,2022-11-25,6,45,UA,United Airlines,Legacy,UA9421,IAH,LAX,1379,Domestic,0,0,71.0,89.0,1,nas,188.0,11.0,5.0,52.0,487.0,675.0
4314,2022,11,24,2022-11-24,9,0,AS,Alaska Airlines,Legacy,AS373,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,202.0,11.0,7.0,44.0,551.0,753.0
4315,2022,11,10,2022-11-10,21,15,UA,United Airlines,Legacy,UA8992,IAH,LAX,1379,Domestic,0,0,101.0,102.0,1,late_aircraft,196.0,27.0,8.0,50.0,1403.0,1599.0
4316,2022,11,15,2022-11-15,21,45,UA,United Airlines,Legacy,UA5025,IAH,LAX,1379,Domestic,0,0,15.0,28.0,1,nas,190.0,18.0,13.0,38.0,1338.0,1528.0
4317,2022,11,5,2022-11-05,7,15,UA,United Airlines,Legacy,UA4633,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,199.0,9.0,3.0,51.0,444.0,643.0
4318,2022,11,15,2022-11-15,7,0,UA,United Airlines,Legacy,UA8461,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,192.0,16.0,7.0,43.0,436.0,628.0
4319,2022,11,12,2022-11-12,7,30,UA,United Airlines,Legacy,UA9433,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,186.0,10.0,8.0,44.0,460.0,646.0
4320,2022,11,27,2022-11-27,18,0,UA,United Airlines,Legacy,UA3228,IAH,LAX,1379,Domestic,0,0,31.0,31.0,1,weather,193.0,29.0,11.0,34.0,1140.0,1333.0
4321,2022,11,14,2022-11-14,20,45,UA,United Airlines,Legacy,UA5360,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,192.0,25.0,6.0,28.0,1270.0,1462.0
4322,2022,11,14,2022-11-14,8,45,UA,United Airlines,Legacy,UA1258,IAH,LAX,1379,Domestic,0,0,15.0,31.0,1,nas,185.0,16.0,11.0,52.0,556.0,741.0
4323,2022,11,13,2022-11-13,22,15,WN,Southwest Airlines,LCC,WN5918,IAH,LAX,1379,Domestic,0,0,0.0,0.0,0,,194.0,31.0,7.0,45.0,1366.0,1560.0
4324,2022,11,11,2022-11-11,18,45,UA,United Airlines,Legacy,UA2330,IAH,LAX,1379,Domestic,0,0,88.0,98.0,1,late_aircraft,192.0,30.0,6.0,53.0,1243.0,1435.0
